,SPY US Equity,EFA US Equity,XLF US Equity,XLK US Equity,XLV US Equity,XLP US Equity,XLE US Equity,EWJ US Equity,XLU US Equity,XLI US Equity,EZU US Equity,XLB US Equity,IXN US Equity,IYZ US Equity,IEV US Equity,TIP US Equity,AGG US Equity,IEF US Equity,TLT US Equity,SHY US Equity,LQD US Equity,IYR US Equity,RWR US Equity,ICF US Equity,EWZ US Equity,ISMUF US Equity,ILF US Equity,IV1M80,IV1M90,IV1M95,IV1M975,IV1M100,IV1M1025,IV1M105,IV1M110,IV1M120,IV2M80,IV2M90,IV2M95,IV2M975,IV2M100,IV2M1025,IV2M105,IV2M110,IV2M120
2008-12-31,0.009834969616243194,0.08878968577231805,0.003709774825295664,0.01581924435138604,0.07185660179247755,0.00022704997748412842,-0.044987926096479065,0.11565387846541594,-0.02407933631025561,0.02317524022382167,0.12437045147163014,-0.0055263281140234275,0.048543742819278764,0.011229045798465398,0.07696128471957707,0.06503462984989095,0.06652907631983429,0.05150077833613675,0.13638903696344862,0.005597718771572113,0.13802904891863801,0.14409847581795976,0.1577316413977936,0.1499615499367568,0.041787957613571784,0.3159374795631418,0.059800234972947626,-0.23421092679957375,-0.2738776217715375,-0.29392142327650106,-0.30311179408374955,-0.3106060606060605,-0.3172599337748344,-0.3232453316162267,-0.3307267709291628,-0.3086581218938006,-0.22597402597402605,-0.238250771184903,-0.2492313604919293,-0.2563747776240365,-0.2642276422764227,-0.27158687016516825,-0.2786144578313252,-0.2938356164383561,-0.3254861821903787
2009-01-31,-0.08211400681944181,-0.13731624395460573,-0.2619821213684029,-0.047370882197310116,-0.012052534355845412,-0.07205687067520683,-0.017793824496204147,-0.12023092369477928,-0.0017224258082659814,-0.11998481105817592,-0.1718371414987886,-0.07387799632670368,-0.05053997950442757,-0.06672659492901145,-0.14739927734911062,-0.0004024221527441085,-0.019865985453069057,-0.038871197706825344,-0.13070811891690914,-0.00434728382066074,-0.01800299475692202,-0.15820528948393076,-0.17863392411993007,-0.18311575600887964,0.01457579033034251,0.0,-0.018845721952951974,0.13751987281399058,0.13463833850561002,0.1370078740157481,0.13947078280044112,0.1405436668594564,0.13943619278569264,0.13606089438629865,0.13573883161512,0.18085508891411275,0.10171979865771807,0.0933777989518818,0.09316611210647552,0.09330143540669876,0.09364640883977904,0.09414466130884014,0.09484044139576507,0.0999030067895248,0.1320182094081943
2009-02-28,-0.1074483617374834,-0.10387525902901118,-0.17748453896413974,-0.038145801442900806,-0.1239044290282485,-0.08081199316679777,-0.123316949345339,-0.12553495007132665,-0.1252585895754288,-0.17030324867993196,-0.12071046434018184,-0.0802459457512491,-0.057785551398144674,-0.018210044420270192,-0.10659184208517658,-0.021976172099567703,-0.010549742714172528,-0.007368985993413291,-0.015366219152777028,-0.0014570919491161405,-0.05201839846877543,-0.19782956769258145,-0.21808378957391092,-0.2374606625467185,-0.03661752873277768,-0.2227909750521817,-0.06402568340378234,-0.005939902166317346,0.03408373658741848,0.05632502308402576,0.0650701499758104,0.07276876267748489,0.08113860069167322,0.09156895589056392,0.10590015128593032,0.057994232617750725,0.001522939272796453,0.013071895424836557,0.020369936782954845,0.024556284950157936,0.0287951502904773,0.033315844700944515,0.03840915281939528,0.05408583186360949,0.0767426273458447
2009-03-31,0.08348336325744632,0.08391101246548116,0.17147631049814493,0.11191168471874358,0.060069200236057,0.04253233504249243,0.037752814104096144,0.07177814029363794,0.01909065292649537,0.08847009623890845,0.0991473227981028,0.15369269753513026,0.1344402800949316,0.06370540506226853,0.0784152031143206,0.05906041140288765,0.011018801367082665,0.033104593853628066,0.04042759900604742,0.004993858036338006,0.004721039728374121,0.035221620251560504,0.034245303409917716,0.028792171908273326,0.10233778687446993,-0.006713984270094064,0.0961972700352378,-0.02776801405975393,-0.047405900305188216,-0.05004370629370625,-0.04474222121280946,-0.03592531316473657,-0.025344488188976392,-0.014833759590792804,0.005745554035567757,0.05844942459115687,-0.022619273902299897,-0.010752688172043,-0.0016062413951354324,0.004983388704318914,0.012767002209673528,0.02107133790302096,0.02964323189926565,0.044060234244283285,0.07220666044195467
2009-04-30,0.09934588517456856,0.11519037675334487,0.21794468887492147,0.10434997916503086,-0.0012392329719856932,0.04265638760897028,0.07818991423369659,0.0773211567732115,0.011741470399446952,0.1806852661859164,0.14652892828133554,0.15578513551829198,0.12676483000929514,0.08030555389781946,0.12744301076750308,-0.01796797380009063,0.005154135983536978,-0.02745627107481341,-0.06954283576505804,-0.0016486918314359,0.027772257799198785,0.29615268082032875,0.3164082276618041,0.32492829487201424,0.19628605035649893,0.3624307969615039,0.1630232574715429,-0.1184020245842371,-0.16723622383596748,-0.18702553485162168,-0.19852591535901096,-0.2110811473400344,-0.2221661196667508,-0.2294911734164071,-0.23150163220892275,-0.20171673819742494,-0.15674834694671336,-0.17456521739130434,-0.1868535968742817,0.018890200708382432,-0.2009696969696969,-0.20885131775236201,-0.2170700636942675,-0.2315705128205128,-0.2345428156748912
2009-05-31,0.058453877163860524,0.13191747391435227,0.1397933765370225,0.02318637690986836,0.06823856391304672,0.05090852705586646,0.1288776407018002,0.10087595365922586,0.035589955817570296,0.033546379193818865,0.13207476507176594,0.058434311499935936,0.03876034899939551,0.036002872596335056,0.13384272738660094,0.020024293634474555,0.0071131565199886735,-0.02076066883299732,-0.0369327959496798,0.0005591403442264387,0.023151156218748747,0.0227265214373078,0.04145107842567297,0.03588920354286995,0.2239463298206108,0.009875259875259834,0.20556961715010624,-0.4730367028911217,-0.0979738394460118,-0.12931522354272784,-0.14595075645209146,-0.16190180236171536,-0.1788380395975332,-0.19508086253369272,-0.2134513274336284,-0.21075268817204296,-0.08348708487084866,-0.11956808006320775,-0.1390616167326173,-0.3283893395133256,-0.16292475728155342,-0.17284726587052168,-0.1822323462414579,-0.20368439346541534,-0.2290481607887752
2009-06-30,-0.0006730923773019537,-0.014313038295111212,-0.017980130432132646,0.036321657242418766,0.023641211116193883,0.002065674469894363,-0.06544791343776357,0.01180698151950721,0.05385782639702685,-0.017038092508648184,-0.022707974945966325,-0.045359431464657485,0.022214111114797985,0.00790626878405365,-0.01795347132779701,0.002007431245671043,0.004248482157230393,-0.005520061604522564,0.007615052420284041,-0.000943709337523968,0.028918690711969175,-0.025084326278631,-0.046869229910426746,-0.04171496470607783,-0.03254420386722945,0.21948252468067173,-0.024505119106926654,0.662645914396887,-0.05004264998578345,-0.051673708157296105,-0.06252170892671073,-0.07563959955506118,-0.09090909090909094,-0.11301799916282962,-0.16111611161116102,-0.1707538601271571,-0.07121288374433833,-0.08136404427161226,-0.09455022980958637,-0.10041407867494824,-0.10656034795215663,-0.1143617021276596,-0.12335853561480292,-0.13749454386730675,-0.11608460403344813
2009-07-31,0.07460566870127527,0.1004156476410274,0.08870939140303591,0.08182483935183749,0.0592934226650792,0.06655042138913103,0.053485753073849514,0.04667681380010147,0.03764860900776279,0.08743090859813217,0.10755460523160854,0.12868456687959062,0.09396944797304464,0.012360344935384626,0.1093060200898308,0.0008852274706172557,0.012695398711719765,0.008313635053329493,0.005770053068246073,0.0011017006816333996,0.0463291742765235,0.10579860469742396,0.10518455446079812,0.10434094579508146,0.08740813132680493,0.08003376304481291,0.08462767107796765,-0.07535689211326935,-0.09039209817419924,-0.08807402330363268,-0.07743608743979248,-0.060569594865623626,-0.03565217391304354,0.0014157621519583776,0.0820815450643777,0.08598028477546538,-0.04524519100514757,-0.058287202865516134,-0.0532994923857868,-0.04718066743383198,-0.03813387423935077,-0.02574002574002565,-0.007716749886518493,0.04301619433198378,0.08514190317195336
2009-08-31,0.03693944322343001,0.04503061574071654,0.1298976292664653,0.016241752793562325,0.02691113557411517,0.012236148955494965,0.010865745079662537,0.035627726611730415,0.010020886423250495,0.04774006925746499,0.0625555552725614,0.02369511736975416,0.023712217122962453,-0.01388169677851514,0.05400679196934943,0.008436944598974259,0.012212784309887148,0.007664510317576313,0.022366939081873705,0.004091097639597585,0.013140655662010836,0.13193917978370262,0.1471621123088933,0.14890330128494522,0.01059049284655922,-0.018543516873889887,0.018312809597708982,0.026322450012655096,-0.022375781507074644,-0.051484404359263485,-0.055823293172690636,-0.05807002561912911,-0.055906221821460655,-0.04712535344015079,-0.02925136341100665,0.01765002521432191,0.03575482406356412,0.03734439834024883,0.033320566832631286,0.03099838969404178,0.028258118937157132,0.024658740642888644,0.01784080512351327,-0.00048520135856366936,-0.010769230769230864
2009-09-30,0.035457326380779135,0.03796480426009907,0.019482625649601012,0.04628591532778237,0.006178367049564981,0.03299858587743798,0.05844379255396226,-0.02738123098525613,0.013744414198389343,0.05836706301292826,0.06560111987880758,0.04220912784967856,0.04164001646354532,0.07345438428296824,0.050422869694182186,0.02022122115835012,0.011887898986098877,0.01124127136273678,0.02459427267261849,0.0023562601661626377,0.01761539962429537,0.06062520929546177,0.06841307603881107,0.07560973526170578,0.1619997596442737,0.01889387577819601,0.11832106990273394,-0.0012330456226880007,0.02120498148771444,0.022583201267828867,0.011484474691620505,-0.003173164097914793,-0.021012416427889317,-0.03758654797230454,-0.055669050051072484,-0.04509415262636274,-0.03698630136986303,-0.04233333333333333,-0.053002223869533016,-0.06052323311206565,-0.06931911402789159,-0.07864202836269872,-0.08719101123595507,-0.09368932038834954,-0.08657335406946598
2009-10-31,-0.019225131810044812,-0.025236517197096853,-0.0595721214349344,-0.0124595367688598,-0.020928496695332588,0.01453379289258283,0.02466660393659703,-0.039461020211742026,-0.032048889849127134,-0.03986446219074058,-0.045776010221434286,-0.05171361149052545,-0.024446439701997558,-0.08059492500605869,-0.022833947317273732,0.011448555672171512,0.002210633588042743,-0.0013950420757121718,-0.026199173179295543,0.0013575986294909193,-0.004929073626944057,-0.0496840009775188,-0.044136722231830405,-0.04895091565549314,0.017592305305615952,0.0,0.0037296115972356154,0.1469135802469137,0.16743572841133816,0.1666020922123208,0.16694701429772918,0.16825829922692148,0.16439024390243914,0.14902363823227116,0.1314223904813414,0.12039439543331598,0.10270270270270276,0.10302819352593118,0.1041095890410959,0.10806317539484622,0.11282503305420888,0.11660447761194034,0.1181683899556869,0.11462238885913224,0.1259931895573212
2009-11-30,0.06160623073782422,0.03921065529820833,0.04341582967462543,0.05531569078783094,0.0929805984980534,0.03677802702101052,0.028415532288252443,0.0012525050100200552,0.04825623023384562,0.08778139952259179,0.04879940406312011,0.10770198239204663,0.04244330434055055,0.07151225226984281,0.04434364726270101,0.027987592033087868,0.012865801149586352,0.020192397464668943,0.012147161664110229,0.005966525569973903,0.019529568264810226,0.07077803847958708,0.06822954270653002,0.07482646659941361,0.11099846530678614,0.018507992895204328,0.11144527670592574,-0.13046286329386436,-0.16657255787690572,-0.187313184988376,-0.19891891891891889,-0.20864149474503715,-0.2094679514034352,-0.19767441860465107,-0.17590822179732324,-0.1551644279759148,-0.10913312693498443,-0.13064058062480274,-0.13860333215171927,-0.14516129032258066,-0.1516831683168316,-0.1549707602339182,-0.1536767943637165,-0.14512253724171076,-0.16582661290322576
2009-12-31,0.01907217665901806,0.007035031131397584,-0.014121953152581912,0.05800462040809306,0.018287557306974508,-0.002209860801892116,0.008784775437047143,0.027770828121090885,0.054610113434618864,0.016727097245409,-0.007163294800935915,0.02069444669726916,0.05848616740666701,0.08754954216208842,-0.0019001834508907134,-0.020896629702419237,-0.018814901001495188,-0.04401972664028542,-0.06344714653030148,-0.00841854742346515,-0.02065903127845725,0.06893245240219703,0.06890244994812833,0.06616288519780622,0.006922828868676678,-0.07575599037354819,0.007960834961113106,-0.03441445902451101,-0.051490514905149005,-0.09480997139354308,-0.11066126855600544,-0.1273979340875553,-0.13831478537360886,-0.1298773690078039,-0.08700696055684443,0.008223684210526326,-0.04112366058499861,-0.06098003629764059,-0.07736625514403284,-0.08556384379113646,-0.0943043884220356,-0.10776075135936723,-0.12226847034339215,-0.1174817313097246,-0.08096676737160123
2010-01-31,-0.036342081335560605,-0.050651989759273874,-0.015274316492607687,-0.08595941934696882,0.006759189599805815,-0.010199791435618109,-0.044027404270933435,0.010467380720545316,-0.04803259860606346,-0.0147521951907843,-0.07953001901657153,-0.08639133808841483,-0.06552579877985742,-0.08990985556784292,-0.06596407343232512,0.015303327038306282,0.014148273910582931,0.02370275691577861,0.02692143830947513,0.007955106987787453,0.012482043341647042,-0.05422447440060352,-0.058728973671379865,-0.060928916749621975,-0.13295750847195853,0.0,-0.10818142422178834,-0.0005128205128206441,0.057499999999999885,0.14085778781038386,0.16742539200809306,0.18602029312288626,0.18942189421894207,0.1665598975016016,0.08703939008894522,-0.04187058183795533,0.06463304137722736,0.09702357943563956,0.11418376449598555,0.1146833013435702,0.11391752577319593,0.118005540166205,0.12151748666271488,0.08598726114649691,0.0335305719921104
2010-02-28,0.03119461769738518,0.002668635585560297,0.035260240016030675,0.034876996307664936,0.0038381242040252954,0.03168062505017,0.030092288630081176,0.010118043844856706,-0.013207619929045287,0.053323698481208666,-0.02986546644039456,0.045123397198957534,0.029806099904470033,0.02689354886221373,-0.010167780112949276,-0.01303034913126222,0.0019897114474929367,0.0032686190063051512,-0.003394471434083224,0.0016058869368791304,0.005085738402483164,0.05457114866095037,0.056779571850592785,0.056772625472018674,0.05688587460509576,0.0040001509490923395,0.054669603246224614,-0.08234992303745492,-0.12191827085444107,-0.16303917688959246,-0.1880415944540728,-0.2224334600760456,-0.24715615305067215,-0.24327292696320715,-0.10812390414962014,0.03518728717366604,-0.11829787234042555,-0.14059196617336145,-0.15812650120096072,-0.16702539819199302,-0.18278574733919484,-0.1982160555004956,-0.204016913319239,-0.18885630498533726,-0.04770992366412219
2010-03-31,0.060904916540674536,0.06385367512787576,0.0890301952800161,0.06842625628680743,0.026674352186027983,0.03769419301294175,0.028217905115537345,0.05032196518006194,0.02689998408945637,0.08695611866501872,0.07381980342099181,0.07918548270773472,0.07328259312320906,0.07795810978588746,0.06440899116303878,-5.307708974666703e-05,-7.155228627997445e-05,-0.010522164120559618,-0.0205760700155857,-0.0026954947715083217,0.006509160941352343,0.09746673309360432,0.1046760981049304,0.10800192690112588,0.07708075403980863,0.047810561924450434,0.07385932999848421,-0.15068493150684936,-0.16038461538461546,-0.16737588652482271,-0.1718249733191035,-0.17787286063569685,-0.20398351648351654,-0.26705370101596515,-0.398427260812582,-0.525219298245614,-0.09749034749034746,-0.11521115211152122,-0.12458392772230155,-0.13023255813953505,-0.13533408833522087,-0.14153275648949315,-0.15073041168658707,-0.1829356471438901,-0.3219772879091516
2010-04-30,0.015491183498627104,-0.02804575224260486,0.013099775526459469,0.01250865024059733,-0.03890285430543905,-0.01074096406244629,0.04154990805010583,-0.00476839237057225,0.026298621870667786,0.04257418142429459,-0.04954139270241875,0.0020639755304519003,0.016595447181059875,0.01798336798336808,-0.039384855407588966,0.025146060634704703,0.009734020382795359,0.016533726412008676,0.03322367582179386,0.0029970542955639608,0.01906583435408038,0.06388050309754068,0.06863794561765979,0.07122927058162333,-0.01877335738875885,-0.011407253291243702,-0.008287472395213212,0.25444371296905866,0.2853870819972515,0.3106189664963088,0.3273195876288661,0.3479553903345725,0.3753235547886109,0.4079207920792081,0.3202614379084967,0.4364896073903002,0.21105169340463448,0.2173308619091752,0.2216186854970124,0.22459893048128346,0.2285527177472169,0.2332613390928724,0.23924941360437854,0.2610619469026547,0.4108374384236453
2010-05-31,-0.07948193541669779,-0.11192794150756312,-0.09152637084879243,-0.07478035580174612,-0.06509167552207784,-0.046326327590835104,-0.11450537778808713,-0.0848733744010951,-0.055190497000516585,-0.09118822842869377,-0.12620565799180786,-0.09532188643044393,-0.0960728219319279,-0.03827223527009094,-0.1137669255969782,0.0019228750492954472,0.010825936073059372,0.029343753244424287,0.051089533795046334,0.004534821442636393,-0.013088036701375485,-0.056835416833895924,-0.05413453640953414,-0.04775168283508213,-0.120922198717618,-0.03846293406872525,-0.10570268999758403,0.2374704801889267,0.3146828225231648,0.3695840554592722,0.4048543689320387,0.4473248758963044,0.4943538268506902,0.5379746835443038,0.6031353135313533,0.6760450160771705,0.2537533117456581,0.3117624666920442,0.3485993775011116,0.3716642406598738,0.3965884861407247,0.4162288382953885,0.4189274447949527,0.3628070175438598,0.05027932960893855
2010-06-30,-0.051735128422852106,-0.02073818890559032,-0.057325751886421424,-0.05396885388123929,-0.01820813604451088,-0.025283466235727303,-0.05928782912310815,-0.025430067314883956,-0.007041799471304344,-0.06876924092488458,-0.02343841056590468,-0.07333794542608929,-0.061261990837665585,-0.03799027415004996,-0.018734455585517232,0.012812026796377385,0.01767892868294152,0.03047696847440129,0.0579513326841854,0.00418503541108417,0.032791945934281815,-0.04652523949449339,-0.05335336159238346,-0.05302318570524545,-0.022586028196519337,0.012000452847277243,-0.015811452098629997,0.0146310432569976,0.05692599620493355,0.08731414109459035,0.10573600552868,0.128048780487805,0.14945424013434086,0.1659807956104251,0.16675244467318584,-0.004796163069544446,0.047194177036863134,0.07806152060359839,0.10023079459281248,0.11354793066855318,0.12900763358778633,0.14468260511129416,0.15962650066696304,0.1879505664263645,0.21409574468085116
2010-07-31,0.06830125277751264,0.11610280590043298,0.06516691957511389,0.07451242100675537,0.01312183187552973,0.05804152326723089,0.08373515165282908,0.04655922230749532,0.07466369295484387,0.10426769344782594,0.1502643161547239,0.1283052351375331,0.08240714592432408,0.09003134519447276,0.1381165057868703,-0.002417736498175338,0.008552386742309181,0.00909949831017398,-0.009473153848487126,0.001935442311521429,0.0211028361251564,0.094048707765932,0.0991961766585472,0.10289613647216388,0.13828191638177526,0.027669015922735518,0.12530215851831694,-0.22361546499477536,-0.27442934085663,-0.29880709921443105,-0.309375,-0.318918918918919,-0.32432432432432434,-0.32392156862745103,-0.2959858844287605,-0.20385542168674695,-0.20784753363228706,-0.2355316285329745,-0.2508240934971531,-0.2595298602287167,-0.2684246112237998,-0.27655743608210304,-0.2818251533742331,-0.2856523623753793,-0.23274917853231114
2010-08-31,-0.04498045264371808,-0.037950423773425945,-0.07854603993190358,-0.05611255466125875,-0.016452643408209955,-0.01853415750180609,-0.04903314800383396,-0.02591053532143717,0.014487918415812429,-0.06933166041754824,-0.06973336572625942,-0.03030393422351418,-0.07687661499862397,-0.015240803068411468,-0.0473648677159374,0.01941819679964807,0.012866971346482849,0.033571922714034974,0.0839636840316551,0.002383700824602597,0.028566540126836463,-0.01297230913686842,-0.012662650125901731,-0.01007277129359718,-0.037369059023402366,0.019231467034362515,-0.03003755403356045,0.028532974427994736,0.08907741251325563,0.12821576763485476,0.1493212669683257,0.17162698412698418,0.18918918918918928,0.19663573085846875,0.17105263157894735,0.1246973365617432,0.04472120011321823,0.08943661971830985,0.1168,0.13299013299013307,0.14972273567467642,0.1652563464410155,0.17565403096636412,0.1808252427184467,0.08922198429693085
2010-09-30,0.08955321099844847,0.09972076066641232,0.06069015630556107,0.11660041897190745,0.09063599250263188,0.06041818663647991,0.09998346822432724,0.05395232120451698,0.0289685817643206,0.1152203766060309,0.1335525975739471,0.07755272114075096,0.11813124058709425,0.09458336760713992,0.11356203722159465,0.007856724575444174,8.412463795126612e-05,-1.085817593515781e-05,-0.02514029613785962,0.001182699353354133,0.0045979944333165435,0.04649938585716806,0.04431952465200117,0.04017696112008351,0.1357643814664753,0.05660578874292432,0.11789384212588686,-0.030620256477362,-0.08601103537812392,-0.12026480323648404,-0.13700787401574788,-0.15325994919559693,-0.16454545454545455,-0.16529326223945706,-0.12787586944890314,-0.10010764262648007,-0.058249796803034326,-0.09469941822883,-0.11532951289398286,-0.12684589170768654,-0.1386655948553055,-0.14780008543357548,-0.15168029064486832,-0.14028776978417268,-0.04521625163826992
2010-10-31,0.038202183463681205,0.038055106356511985,0.014954851216721462,0.05777841918116855,0.022300303693763682,0.0319202764408244,0.05672601280868261,0.01357142857142857,0.010836411954781909,0.02877392438656856,0.06064038628607625,0.061621349472258176,0.054715877022586616,0.012392113836106944,0.046764163827050835,0.024742168208008453,0.001520372786786961,-6.825213268513153e-05,-0.04467347879315653,0.002199532332445964,-0.002611733733793198,0.03933518466168917,0.04394738894564365,0.04215813499399479,0.001195313056876257,0.10714646719902944,0.0312629157678308,-0.09071274298056152,-0.07954545454545447,-0.07274247491638808,-0.06979927007299269,-0.06750000000000013,-0.06583242655059829,-0.0662020905923345,-0.07239263803680995,-0.026913875598086112,-0.11248561565017257,-0.11103177436629784,-0.10809716599190278,-0.1058109280138767,-0.10359309379374704,-0.10225563909774428,-0.10278372591006413,-0.11297071129707115,-0.15854495538778313
2010-11-30,2.1409181881315572e-05,-0.04823740177413216,-0.006799985638889949,-0.016428793402712083,-0.02887211638658127,-0.01563985577009319,0.0585746160351488,0.02490016443504817,-0.030266138870216782,0.013360150188965969,-0.11080791213565212,0.011208487648662224,-0.014333411030094891,-0.010425520069775596,-0.08177745689145599,-0.016931488762474634,-0.008351785652309762,-0.008981197580917309,-0.016874936645922208,-0.0020523300580638226,-0.016153181064192727,-0.015875364985400653,-0.017707525759685594,-0.021079102575845218,-0.02842653493759495,0.0,-0.019377564031020308,0.0929334916864608,0.095679012345679,0.09107303877367,0.0838646395291811,0.072922252010724,0.05765870704717524,0.04166666666666674,0.011904761904762085,0.004302397049784856,0.08784440842787689,0.08152610441767072,0.07580571947344518,0.07225994180407369,0.06871421134825617,0.06365159128978237,0.058472553699283836,0.04649595687331543,0.068515497553018
2010-12-31,0.06682179378526909,0.08300086088723324,0.10703596061250176,0.05555020402187028,0.046033364555791316,0.04396555651738132,0.09318075766790956,0.06967682787073115,0.030974575944833663,0.07479748023342347,0.0886376475258408,0.1003094403481204,0.0671536153105714,0.08071230862706558,0.08677069371032586,-0.013853894051050641,-0.0067106812317917494,-0.034242801349331116,-0.036848133999235366,-0.0016372822861002725,-0.007481412841450873,0.045703764819684516,0.04713782883703988,0.049084957102182525,0.06953187709124364,-0.1024681213670532,0.06180256770622261,-0.12279271936973656,-0.16654929577464786,-0.1995867768595041,-0.2158371040723983,-0.23238380809595216,-0.2417400881057269,-0.2322388059701493,-0.1359477124183006,-0.17809057527539784,-0.114719904648391,-0.14407723728184174,-0.1616033755274261,-0.17141564902758932,-0.1826595226497808,-0.19212598425196847,-0.19842164599774514,-0.19961365099806827,-0.13358778625954204
2011-01-31,0.023300053144963858,0.02095537319310781,0.0282126133892362,0.03175785185509672,0.00571276360606876,-0.01467225277123163,0.07179567148537802,0.0017141632740518276,0.01212466818401392,0.03928844730470571,0.0635110970863575,0.0007799746453311941,0.039160546693341784,-0.015832251705732436,0.04404347862878999,0.00018603220759816352,-0.0008505804312942677,-0.00021314202958222506,-0.03081117363136765,0.001309446387065316,0.0003688889163762088,0.035739734510751964,0.0335958049002365,0.04230076226946755,-0.0542642686008038,0.02566797775667995,-0.04623100234841671,0.16723443790647252,0.11280101394169816,0.07227671657201863,0.04096941719561453,-0.0006510416666666298,-0.04066811909949153,-0.06998444790046643,-0.024962178517397904,0.08265078183171992,0.04678559407606864,0.009110629067245135,-0.015601409159537116,-0.03056768558951961,-0.047675804529201504,-0.06562703053931118,-0.08438818565400852,-0.13354786806114238,-0.16299559471365632
2011-02-28,0.03473685990093145,0.035497879863183764,0.027438501552943032,0.02193187285952836,0.031219182327913982,0.02908756979569893,0.07368398988448033,0.05497326203208552,0.01229434588027467,0.02124695816756139,0.029323979199359806,0.0265357915951332,0.011594973359043026,0.013040227939517202,0.030722719453061712,0.0072106673401930435,0.0029122091317399512,-0.0020686479861484752,0.01651896427730648,-0.0012174449965340894,0.01080627567697956,0.045203916722121866,0.047566274831461815,0.04627699039799826,0.014617243331683794,0.003570365962511035,0.01654781122077154,-0.04749270363491642,-0.03948367501898253,-0.038035628310062575,-0.03713968957871383,-0.03583061889250805,-0.0416351249053748,-0.06103678929765888,-0.18619084561675725,-0.2276478679504813,-0.008038585209003246,-0.004299226139295009,-0.00715746421267882,-0.010698198198198285,-0.016270337922402955,-0.02433936022253136,-0.033794162826420886,-0.049210770659238616,-0.08736842105263154
2011-03-31,0.00010717952505090445,-0.023883555467581585,-0.02479553420745173,-0.0154372383995679,0.018098855159977226,0.01241542761062564,0.018839193331120718,-0.10543390105433904,0.0022506100465677914,0.022145263282311808,0.003367298132932461,0.017513393286782142,-0.0306689449283194,0.02955980534805525,-0.010645345831211794,0.01189153902450002,-0.0022286249967474747,-0.0015433302141817373,0.0002823557031490509,-0.0013034958183154588,-0.005402332112243391,-0.010969599632352112,-0.015968689447974468,-0.014563599283621496,0.043625314853851904,-0.02137892413611353,0.03006435661807827,-0.02228412256267398,-0.027667984189723268,-0.02652652652652654,-0.041450777202072686,-0.0135135135135136,-0.0031595576619274372,0.056099732858414963,0.3231649189704482,0.6607301869991093,-0.048298217179902785,-0.016407599309153698,-0.009268795056642798,-0.006829823562891303,-0.003180661577608213,0.0035637918745545782,0.00556438791732905,0.19921875,0.8143021914648212
2011-04-30,0.028961509030541063,0.05625865179203848,-0.0006085501293169315,0.025996174240825898,0.06433198967295906,0.05347390497243842,0.009141159337959115,0.02085222121486852,0.04047578630841242,0.02747731808794307,0.07976293080516282,0.02123907569560335,0.03068056861585955,0.0302257804945667,0.08416955120435254,0.02376689012872357,0.015673985610212826,0.01840947474951271,0.023368646906817947,0.005344397823308754,0.025022195859078836,0.046632688621711216,0.059597394339202976,0.05946095291321996,0.002709311125542957,0.07274134913154695,0.007064172740489204,-0.048148148148148266,-0.11747967479674805,-0.16195372750642667,-0.1585585585585585,-0.1808219178082191,-0.164025356576862,-0.0910623946037099,0.0036023054755043304,0.052546916890080515,-0.05619891008174383,-0.11896400351185255,-0.1294178794178793,-0.1335243553008596,-0.13720485003190808,-0.1313920454545454,-0.10750988142292496,-0.05781758957654715,0.0012714558169102386
2011-05-31,-0.011214719422441122,-0.022060813558327674,-0.03297051809001883,-0.010470181403175792,0.02468827615769631,0.02506503673533067,-0.04186166517369483,-0.024644760213143883,0.02141187383612131,-0.027647352759783358,-0.04757324798082707,-0.027403942133741088,-0.02062001197645713,0.04523257874597153,-0.033081813799789916,0.00264823470752984,0.012397451253346459,0.02506164959703105,0.03422231760920269,0.0036420949500544095,0.012689447745425131,0.010133486867509587,0.014462901439645568,0.01776593624411626,-0.032166704631698795,0.0,-0.033043318186662514,-0.006285543250523662,0.028097650852141776,0.0521472392638036,0.0685224839400429,0.05602006688963202,0.04360189573459716,0.01484230055658631,-0.0071787508973438765,-0.0331125827814569,-0.010104655359076231,0.021425012456402603,0.02268656716417894,0.02513227513227512,0.02884615384615397,0.018806214227309992,0.0026572187776794376,-0.023336214347450257,-0.05968253968253968
2011-06-30,-0.01688730918040704,-0.011923393627405576,-0.027489538102296932,-0.02482284241807109,-0.011253125184558009,-0.02669081174710664,-0.01921832723847583,0.024356931481902988,-0.0014945875394754007,-0.005479280818350364,-0.003058471012813424,-0.0040100388518804495,-0.02956259198009437,-0.02531264030744396,-0.0192544264519956,0.007484169616685409,-0.004466418577998121,-0.005060761872996311,-0.02327807985807806,-4.726609072780441e-05,-0.007988549490659634,-0.03105460680150018,-0.03330100024639693,-0.03427446854114302,-0.009923122643678672,0.0,0.0002955837779614612,0.031024096385541933,0.05645161290322576,0.05306122448979589,0.0394121576486306,0.052256532066508266,0.05449591280653943,0.049360146252285235,0.06001446131597965,0.07376185458377238,0.03645643456069991,0.04975609756097565,0.04845300642148298,0.04387096774193555,0.048885693745506886,0.050561797752809,0.035335689045936425,0.06460176991150424,0.05739365293720455
